USERNAME,TEXT,RETWEETS,ABOUT_BASEBALL
javiergon56,"7/11/1941: Se estrena en el Teatro Hollywood de Caracas, la película “Lo que el viento se llevó”",1,0
javiergon56,"(Viene) Ese mismo día, se proyecta nuevamente la película del juego donde Venezuela derrota a Cuba 3-1 y se titula campeón mundial",0,0
javiergon56,"27/10/1941: Se proyecta en el Teatro Hollywood, en Caracas, la película del juego q donde Venezuela quedó campeón mundial de beisbol…",2,0
javiergon56,"3/10/1941: Se proyecta en el Principal yContinental, la película dlos actos inaugurales d la IVSerie Mundial dBéisbol Amateur, en La Habana…",1,0
javiergon56,"21/10/1966: Una multitud de fanáticos abarrotó el aeropuerto Internacional “Grano de Oro” de Maracaibo, para recibir a Luis Aparicio…",2,0
javiergon56,"20 de octubre de 2009: La Fundación Jesús Corao presenta el libro “Patón Carrasquel, primer venezolano en Grandes Ligas…",2,0
MeridianoTV,#Hipismo || Por primera vez no se correrá el Simón Bolívar http:// bit.ly/2fawrHR pic.twitter.com/21NtkeAOee,10,0
MeridianoTV,#Hipismo || Por primera vez no se correrá el Simón Bolívar http:// bit.ly/2fawrHR pic.twitter.com/f60ngA2EK6,9,0
MeridianoTV,#Hipismo || Por primera vez no se correrá el Simón Bolívar http:// bit.ly/2fawrHR pic.twitter.com/ysm3jELsvu,10,0
MeridianoTV,#Hipismo || Por primera vez no se correrá el Simón Bolívar http:// bit.ly/2fawrHR pic.twitter.com/APe5wQeefV,8,0
MeridianoTV,#MLB || Novatos de Mets fueron vestidos como recordada película donde estuvo Madonna http:// bit.ly/2dHTRov pic.twitter.com/Tdyjkaj8bt,6,0
MeridianoTV,#MLB || Novatos de Mets fueron vestidos como recordada película donde estuvo Madonna http:// bit.ly/2dHTRov pic.twitter.com/RS2MH7S6m5,15,0
MeridianoTV,#MLB || Novatos de Mets fueron vestidos como recordada película donde estuvo Madonna http:// bit.ly/2dHTRov pic.twitter.com/UVLDR0MBOM,11,0
MeridianoTV,#MundialDeClubes || Atlético Nacional pendiente de los tatuajes y la comida en Japón http:// bit.ly/2gniOp7 pic.twitter.com/0cYbXBjKEB,3,0
MeridianoTV,"#LaLiga || ¿Cuál es la comida , personaje y la carrera favorita de Cristiano Ronaldo? http:// bit.ly/2dPa4Ze",1,0
MeridianoTV,"#CotilleoDeportivo || ¿Cuál es la comida , personaje y la carrera favorita de Cristiano Ronaldo? http:// bit.ly/2dYLnwa pic.twitter.com/htkaTzqYDm",0,0
MeridianoTV,"#LaLiga || ¿Cuál es la comida , personaje y la carrera favorita de Cristiano Ronaldo? http:// bit.ly/2dPa4Ze pic.twitter.com/vej7Mv5QOg",1,0
Parraga_Lvbp,"Las de farmatodo o farmahorro estimados! "" @cuandoerapavo : y ¿Cual es tu top ten de chucherias ideales para entrar al cine ?""",1,0
Parraga_Lvbp,@luiscalderon65 Voy a mandar a parar esas transmisiones de TV a ver si asi van a los juegos! Pero como les gusta un cine !,1,0
Parraga_Lvbp,"@angeleduardo89 Pero les encanta el cine y el teatro estimado, algo esconden que prefieren lugares con poca luz! #LVBP",0,0
Parraga_Lvbp,@tibumcy Cierto estimado además de pasear ! #LVBP pic.twitter.com/b7id2DkCLb,0,0
Parraga_Lvbp,"El premio ""Hazme Reír"" de la jornada de ayer va para el equipo Magallanes que fue a la isla a pasear y le hicieron ese camión de carreras!",0,0
Parraga_Lvbp,Jajaj y si Simón Bolívar no hubiese muerto estimado Venezuela sería otra en toda su historia republicana! #lvbp https:// twitter.com/caraquistas/st atus/796312644743561216 …,4,0
Parraga_Lvbp,"Masacre en Texas es una película gringa de terror, pero ayer se filmó Masacre en la #UCV y fue de horror estimados! Próximamente en cines!",2,0
Parraga_Lvbp,Cuando disfruto de las promociones en los puestos de comida en la UCV : #youtube Me comí una salchipapa (Original) http://www. youtube.com/watch?v=8jOomv PnRZ8&sns=tw …,0,0
Parraga_Lvbp,Esta mañana estaba en les gradas poniendo en marcha un plan piloto a ver como me va con la venta de comida importada. Interesados escriban! pic.twitter.com/lnt033gu4h,0,0
DanielaSocas,Como no pude dormir me fui de fiesta e igual super raro. Los viernes salen los treintaneros y la música es toda como acelerada raro.,0,0
mangoklie,"Ya que andan montando comida , aquí les tengo un postre con decorado navideño. pic.twitter.com/tMRIrrTTZ5",0,0
CAFUSB,"Este genial filósofo, Slavoj Zizek, nos ilumina sobre su visión del cine y su capacidad de manipulación. http:// fb.me/51W32RrQz",1,0
CAFUSB,La influencia del color en el cine . Psicología cromática en el séptimo arte - Cultura Inquieta http:// fb.me/2k2D4J9yw,0,0
chiguire,"Vengo del futuro, y esta película ya la vi. I come from the future, I already saw this movie.",2,0
davidaam,@PabloRicardoM con razón el nombre del restaurante #auyantegordito,0,0
NabilJesus,"@GalletaConCafe Ir a robarte el wifi de una sala que no sea la tuya. Estudiar una materia de computación , en la sala de geofísica, con IQ's.",0,0
NabilJesus,"_Man, ¿me ayudas con computación ? _Vale, pero dudas puntuales _""Haga un programa que invierta un string"" _Pásame lo que llevas _¿Qué? _ ...",0,0
NabilJesus,"No estoy en contra de la música cristiana. Pero más de una hora seguida es un crimen. ¿DONDE ESTÁ SALSA BRAVA, PIMPINELA Y WHITNEY HOUSTON?",0,0
NabilJesus,"A parte de tener que bajar parado, en la camioneta tenían música cristiana. 1h 26m de música cristiana. :)",0,0
1acson,"Comida de gente que ya entregó tesis, con @gpmariano , y queso de cabra. https://www. instagram.com/p/BMuQbOUAk71/",1,0
tadex,"Ejemplo honesto del socialismo ... "" @traffiCARACAS : via @Joslr23 : #caracas Buenas noches pic.twitter.com/B5kHN1fzKN #Caracas """,1,0
silvanabc,@GPBvE @lmartino76 el que no tiene comida en su casa y la tarjeta de débito no le pasa como hace?,0,0
JRaquelitaPG,@CinexVe en el cine del recreo?,0,0
JRaquelitaPG,@CinexVe Hola buenos dias me gustaria saber si estan aceptando billetes de 100 hoy en todas sus salas de cine en ccs?,0,0
reiverdugo,la otra vez fui a computación a que me arreglaran l... — JAJAJA ya los computistas no los hacen como antes. http:// curiouscat.me/reiverdugo/pos t/33120093 …,0,0
cchomiakm,"(4/5) Además, Simón Bolívar me ayuda en el campo de batalla montado en un jeep y vestido con una chaqueta de aviador.",0,0
cchomiakm,Escuchaba este capítulo random de Nuestro Insólito Universo y usan música de Blade Runner. #LesCuentoMas https://www. youtube.com/watch?v=ZZIjcV IYk_4 …,0,0
EsteOliver,El Conjuro es más que una gran película de terror. Es una gran película .,0,0
EsteOliver,Con tantos vídeos de comida locas en Facebook ¿Porque no se toman la molestia de preparar recetas que pueda hacer?,0,0
esaulgd,Entrevista TV al Grupo de Apoyo Canino de la Universidad Simón Bolívar (GACUSB) y Rescate Animal Venezuela https:// youtu.be/rBf7oNqj36I,0,0
esaulgd,"Se nota la mano de @lorebea en @CAP2Intentos , la película es como un capítulo de @GameOfThrones si estuviera ambientada en Venezuela.",2,0
esaulgd,"Acabo de tener el privilegio de asistir al estreno de @CAP2Intentos , una película brutal. Todo venezolano se debe a sí mismo ir a verla. pic.twitter.com/Z4WtJDDUdR",3,0
Isaac_D26,"@JoseGasspar Ir en familia puede ser hasta una maldad..Uno va solo y trata de gastar lo menos posible en comida , etc. Pero si vas con la fam",0,0
Isaac_D26,@zulgerlyfg 2 de cada 3 tweets son sobre comida,0,0
DanielMYabrudy,Día para estar agradecido por el simple hecho de estar con gente que quiero y tener comida en una mesa. Gracias a Dios.,1,0
Aleeotovar,Solo que en mi nevera no hay comida porque vivo sola y #caos,0,0
Aleeotovar,"Este es mi desquite porque yo siempre le decía a mi mamá que pidiera pizza y ella siempre soltaba el doloroso ""en la nevera hay comida "".",0,0
Aleeotovar,"Luego de un año y medio aquí, puedo decir que toda la comida de Andalucía me gusta. Toda excepto el gazpacho que es horrible.",0,0
Aleeotovar,"Tengo amigos que me quieren, techo comida , agua potable y una familia que me ama. No tengo razones para estar triste.",1,0
FabiannaCedeno,Lo intentaré hacer con puro reggaetón y música así bien tropicalosa JAJAJAJA. pic.twitter.com/InOvIja5lO,1,0
guillermo_bet,Ese momento en el que no sabes si estás rompiendo tu Linux o si de pana estás instalando lo que quieres instalar.,1,0
guillermo_bet,"A veces no sé qué es más difícil, intentar instalar algo en Linux o intentar entender a una mujer.",0,0
eme_ele_,"@candelita25 @lobachevscki las jevas se estaban abrazando, no tirando en la mesa del restaurante .",0,0
eme_ele_,La gente y sus falsas equivalencias. A ninguna pareja heterosexual le llaman la atención por abrazarse en un restaurante .,0,0
jfuenmayor96,"@LeoTMs Hola Leonardo, ya verifique la informacion. En efecto CI5852 es una materia q corresponde a un Topico Especial en Computacion (1/2)",0,0
gvaldezg,Mucho por lo que sentirnos orgullosos en la Simón. ¡Compañeros de Computación clasificados para el Mundial de maratones de programación! pic.twitter.com/HzfM8C7r5T,12,0
retosolidaridad,"Monseñor Claudio Celli: ""En Venezuela no hay comida ; no hay medicinas. Es innegable que el país está enfrentando una situación muy difícil"".",4,0
andreitaamaya,Que peligro quedarse en la retórica. Que bonito se ve el socialismo en papel. Pero en la vida real hay gente comiendo de la basura,0,0
MaJoDaSilva,"@Srta_Crueldad y solo te puedes comprar una empanada , mas nada",0,0
carmencar29,Esta película ya la vi...,0,0
carmencar29,"Cada vez que leo sobre protestas por bolsas de comida , pienso que se merecen este gobierno por ser tan #bolsas . Esa no es la lucha! https:// twitter.com/unidadvenezuel a/status/797077182434643968 …",0,0
carmencar29,"@patriciajaniot la gente no ha asaltado las instituc de gobierno por falta de comida , pero sí por unas firmas. Ud puede creerles eso?",0,0
carmencar29,"De paso, mendigando bolsas de comida . He ahí el fondo del asunto. Aún no entienden cuál debe ser la lucha. https:// twitter.com/Radioalfalfa/s tatus/789120846472306688 …",0,0
adrimoncadaa,Me siguen regalando comida sin yo pedirla. Definitivamente me he ganado el cielo aquí,0,0
adrimoncadaa,"Yo trato de hacer dieta aquí pero me dan comida gratis por todos lados, así no se puede",0,0
adrimoncadaa,En serio quisiera no amar tanto la comida,0,0
Josi_Bastidas,"Hecho en socialismo @LaDivinaDiva . Para superar esa pobreza ""mental"" pasarán años https:// twitter.com/LaDivinaDiva/s tatus/789818124535300096 …",0,0
Josi_Bastidas,@Juliococo yo creo que en esa situación podemos ayudar todos. En los restaurantes sobró comida ? En tu casa tienes un poquito?,0,0
DeportesFCEUSB,[1/2]. @GruberElias : Hola DeportesFCEUSB! Por favor ayuda al equipo de Ciclismo de la Universidad Simón Bolívar a ganar el #RetoDCasta ...,0,0
Elvis_Ortega,Escuchar música con audífonos de estudio es dañar el resto de tus audífonos. Es pasar del coro glorioso angelical a.. la tierra.,0,0
pastoroviedo,Si el Miss Venezuela fuera una película ... Cuál sería??? Yo le podría ACTIVIDAD PARANORMAL pic.twitter.com/M6acbMOCzJ,19,0
danielhurtadol_,Qué rico es llegar a casa con hambre y tener solamente que calentar la comida,0,0
danielhurtadol_,"Tenía que pagar algo súper importante pero no, decidí gastarme todo en comida y rumba...",0,0
danielhurtadol_,"Y de paso ponen música toda depresiva. Si esa es una manera de sensibilizar a la gente, lo están haciendo por un lado horrible..",0,0
danielhurtadol_,Necesito una empanada de cazón y una malta,2,0
EdMET,"#primerapagina Dip. Porque si dentro de la constitución todo y fuera de ella nada,Transición al socialismo ? Eso no esta en la constitución.",0,0
EdMET,"@primerapagina Dip. Porque si dentro de la constitución todo y fuera de ella nada,Transición al socialismo ? Eso no esta en la constitución.",0,0
pelicarmona,"""Se han llevado por delante emisoras de radio y plantas televisoras. Nada se ha salvado. Ni el cine , ni el teatro, ni las redes sociales""",0,0
pelicarmona,"@LuisCarlos Colpasó hasta el aeropuerto . Ahí pasé el día sufriendo los retrasos de SBA, que dejó de chekear gente por no tener sistema.",1,0
Danielpistola,"@DanielMartinezD no fan enfermo, pero la música era buena.",0,0
Danielpistola,"Quiero que mi tumba diga ""Nunca entendió lo qué le decian cuando le hablaban en una fiesta mientras sonaba la música "".",141,0
GenesisRod_,"Y así comienza el último mes del año:Sin RR,sin comida ,ni medicinas, dólar por las nubes y pare de contar. Seguimos y seguiremos en lo mismo",0,0
ElGuilleGarcia,"Hoy es un buen día para ver""El Inca"". Orgulloso de haber participado en esa gran película. Nos vemos en el cine o que?",8,0
ElGuilleGarcia,Un momento pasajero( literalmente) en una gran pelicula de @palospanasprod . No dejes de ver… https://www. instagram.com/p/BNj5jB1FDPc/,3,0
ElGuilleGarcia,"Hoy es un buen día para ver""El Inca"". Orgulloso de haber participado en esa gran película . Nos vemos en el cine o que?",8,0
ElGuilleGarcia,"Ayer tuve la oportunidad de ver""El Inca.""Una excelente película , no dejen de verla. Gracias a @palospanasprod Les quedo arrechisima! Bravo.",6,0
juanflores18,"A @fevillavicencio le decimos: ""Sí los perros ladran es señal de que estamos avanzando"" así que no calle nunca la voz de Justicia y Libertad",1,0
juanflores18,"Los ecuatorianos tendremos la oportunidad el #19F de votar entre el CAMBIO y el continuismo del "" Socialismo Siglo XXI"" #VamosPorElCambio pic.twitter.com/Z6ccWVBtf6",0,0
juanflores18,"#27D : Algunos hoy hablan sin saber de las maravillas del "" Socialismo del Siglo XXI"" y la importancia de su expansión... ¡Está es la verdad! https:// twitter.com/BarbaraVPM/sta tus/813430362600861696 …",1,0
juanflores18,"(4) #Odebrecht habría realizado pagos no solo en #Ecuador sino en varios países de la región, entre ellos #Venezuela : ¡ Socialismo Siglo XXI! pic.twitter.com/kPWNiTEoEK",50,0
juanflores18,"Sigue la crisis en #Venezuela producto de la mala gestión y decisiones del ""Gobierno"" de MADURO... ¡ Socialismo del Siglo XXI puro!",2,0
juanflores18,"Son muchos los ecuatorianos y venezolanos afectados por la crisis económica del "" Socialismo Siglo XXI"" por ello dicen #VamosPorElCambio pic.twitter.com/kRUKNf9lbc",5,0
juanflores18,"Más de 350 mil ecuatorianos viven en #Venezuela desde hace +20/30/40 años y padecen del "" Socialismo Siglo XXI"" por ello #VamosPorElCambio pic.twitter.com/FtBv4NOtkI",2,0
juanflores18,"El resultado de la grave crisis económica en #Venezuela : ¡HAMBRE, DESABASTECIMIENTO, INFLACIÓN y MUERTE! esto es "" Socialismo Siglo XXI"" 5/5 pic.twitter.com/SCKKGqXmwJ",23,0
juanflores18,"Niños entre 3 y 11 años de edad hoy piden en #Venezuela como ""deseo de navidad"": ¡Comida, más comida! ¡Esto es el Socialismo Siglo XXI! pic.twitter.com/8a519JiKGy",24,0
juanflores18,"¡Buenos días a todos nuestros seguidores! Desde #Venezuela seguimos denunciando los abusos y males del "" Socialismo del Siglo XXI"" #Ecuador",1,0
juanflores18,"@AniMeGalarza por ello es que debemos luchar contra este modelo: "" Socialismo del Siglo XXI"", aquí ya +350mil ecuatorianos lo padecemos 1/2",0,0
juanflores18,"En #Venezuela se persigue y amedrenta a quienes piensan distinto al régimen, es parte del modelo: "" Socialismo Siglo XXI"" #HechoEnSocialismo",1,0
juanflores18,"La CORRUPCIÓN es el principal mal del "" Socialismo Siglo XXI"" por eso será fundamental: ¡Fiscalización! #VamosPorElCambio #NoSeasComplice pic.twitter.com/IHR3HgBcEs",1,0
juanflores18,"La CORRUPCIÓN es uno de los principales pilares del "" Socialismo Siglo XXI"": ¡Fidel murió siendo multimillonario; Chávez igual! (1)",12,0
jferrer56,"Colega, el país requiere d estadistas y NO los tiene! Creo q aprendemos mas viendo una película de Cantinflas q oyendo discursos d políticos https:// twitter.com/gonzalezesteve z/status/783452981148745728 …",2,0
jferrer56,"Reto a alguien dl gobierno q cubra comida , servicios básicos, transporte y medicina n UN MES con lo q recibirá jubilado por bono d navidad. https:// twitter.com/MaestrosCaraca s/status/795721895362654208 …",1,0
jferrer56,"Tiene su valor e importancia para los q juegan dominó (no soy uno de ellos). Padre de una ing. d computación (USB, 76) y d un prof d la UC. https:// twitter.com/CorvoMecanique /status/786598485898301441 …",1,0
profesorbriceno,No es el capitalismo el que colapsa... Es el sistema bancario del socialismo del siglo XXI,79,0
Juliococo,"@JavierCaz Simón Bolívar no fue un líder de masas, fue líder de una facción de las élites del momento.",9,0
Juliococo,"y el socialismo ? bueno o malo? — no ha existido ni va a existir, no es posible. http:// curiouscat.me/Juliococo/post /28334625 …",1,0
Juliococo,"Diferencias entre socialismo , socialdemocracia y pr... — hablar de eso por aquí es imposible; aunque el prog... http:// curiouscat.me/Juliococo/post /28329321 …",0,0
Juliococo,"¿Se acuerdan cuando les hablé de la película ""la Purga""? Bueno... #SOSCiudadBolívar",140,0
Juliococo,"No sé porqué, pero la ola de protestas que hay en EEUU me recuerda la película La Purga IV, cuando gana la candidata...",56,0
Juliococo,¿Ya usted comió comida recalentada?,37,0
Juliococo,"En Ciudad Bolívar, quien no tiene en comida en su casa no sabe qué hacer para comer mañana. Los testimonios... Qué rudo y crudo todo esto.",188,0
Juliococo,"Las informaciones que llegan desde Ciudad Bolívar y Cumaná son alarmantes. No hay comida ni dinero con qué comprar, y el hampa amenaza.",834,0
Juliococo,"No hermano, no da lo mismo. La economía definirá la comida . https:// twitter.com/panchoanatemas /status/804157461171204100 …",16,0
Juliococo,"Siempre que puedo, lo hago. Eso sí, dinero no les doy, comida para llevar tampoco. https:// twitter.com/yanettal/statu s/791125306073616384 …",2,0
Juliococo,"Así que no me molesta lo que dijo Ricardo Molina, quien quiera arrodillarse por una bolsa de comida , que lo haga. Tiene libertad de decidir.",59,0
Juliococo,"Hablemos con honestidas, en este país no hay ley, falta comida , niños mueren por falta de medicinas. Se apunta donde no es https:// twitter.com/libialopezgu/s tatus/786741742733234176 …",8,0
CarlosVargas93,El gobierno enviará ayuda humanitaria para Haití tras paso de Matthew. Nuestro huracán se llama socialismo del siglo XXI. ¿Quién nos ayuda?,49,0
Daniel_jose,Rusia en una Economia de Mercado donde el PIB publico no supera el 40% del total y China se define como ' Socialismo de Mercado'. Toca leer https:// twitter.com/el_mas_necio/s tatus/813821530270498820 …,0,0
Daniel_jose,La oposición está cayendo en una incongruencia al pensar que puede solucionar los síntomas del socialismo sin salir de él.,3,0
Daniel_jose,"La comida que no consigues es la que se dejó de producir con la expropiación de Agroisleña, la destrucción de las azucareras, las invasiones",3,0
SairamRivas,@EnriqueVasquez El único que ha pretendido descalificar desde la propaganda y la flojera mental es usted. Esto que vivimos no es socialismo .,2,0
SairamRivas,"Documental ""Ocaso del Socialismo Mágico"" en Venezuela, mañana miércoles 23N en la UCV. GRATIS, con #CarlosHermoso y @jbiardeau . No Faltes pic.twitter.com/bRXNFYVvcL",26,0
SairamRivas,"@_fisiomaux_ Somos comunistas... Por eso luchamos por Venezuela y contra esta falsificación horrible de socialismo , q uds ayudan a afianzar",0,0
maickelmelamed,Muy orgulloso con la presente futura generación de este país. Ver la película de @Arango_18 al… https://www. instagram.com/p/BNxXdn4jLaE/,4,0
maickelmelamed,Este es un resúmen de nuestro encuentro con niños de la Fundación Amigos del Niño con Cáncer y @AlaSolidarias --> http:// ow.ly/1WTr305KRPE pic.twitter.com/2vLMxnnDvF,11,0
gennysanchez,"Les hablo claro, cuando quieran ver una película, pregúntenme a mí. De pana tengo muy buen gusto con el cine . ️",0,0
gennysanchez,@jouvash mimimi soy Montesinos y digo un restaurante gringo mimimi,0,0
gennysanchez,¿Cuál considera usted es el mejor restaurante de pollo frito en la actualidad?,1,0
gennysanchez,"Acabo de llegar de ver Rogue One. Me encantó, la mejor película de la saga por lejos.",0,0
gennysanchez,"Nunca podré decidirme cuál, entre Pulp Fiction o Inglourious Basterds, es mi película favorita de Tarantino.",0,0
gennysanchez,"Les hablo claro, cuando quieran ver una película , pregúntenme a mí. De pana tengo muy buen gusto con el cine. ️",0,0
gennysanchez,Interestellar es una película de mierda hecha para que gente que no entendió nada diga que sí lo hizo. No engañan a nadie.,2,0
gennysanchez,@GalletaConCafe es mi segunda película favorita después. Tengo 4 películas de Tarantino en mi TOP 10. Puede decirse que soy fan.,0,0
gennysanchez,No volveré a confiar en alguien que diga que una película de Tarantino es mala. Acabo de ver The Hateful Eight y me pareció increíble.,0,0
gennysanchez,Increíble cómo mi productividad se va a la mierda si no trabajo escuchando trap. Trap > Música clásica.,2,0
efrainruizp,@MannyActa14 @Enrique_Rojas1 uno que llamaban Simón Bolívar,0,0
efrainruizp,"Como en la película Grandes Ligas, se caen a golpes entre ellos mismos. Notable https:// twitter.com/aguiluchosweb/ status/809201129615720448 …",6,0
efrainruizp,@luisoliveros13 servicios públicos y comida igual que dolaritos baratos para viajar? En serio?,0,0
efrainruizp,"Además de todo eso, como me recuerda @ReinosoGilbert , a Baudilio nunca lo agarraron sacando comida de Mercal que tanta falta hace a la gente",5,0
efrainruizp,@rufian además comida no les faltará en la cárcel,0,0
efrainruizp,@josealvarez699 @josegrasso es mentira que Cabrera apareció en un video sacando comida de un Pdval?,0,0
efrainruizp,"@ManuelYanez1 la comida , sí. O sea, hay viáticos cuando viajan y tampoco pagan hotel. Pero en casa pagan ellos su hotel/apto",0,0
efrainruizp,"Me contaban de un prospecto que acordó por 400 mil Bs con su equipo LVBP, pero pensaba no jugar porque se gastó 50.000 en dos días en comida",37,0
efrainruizp,Lo mejor de este video es la música de la FIFA al fondo https:// twitter.com/gradadigital/s tatus/796198764524503042 …,2,0
bvenezolano,"Uno está en el cine , tratando de desconectarse un poco y te llegan 7384749394 mensajes de que están interviniendo los bancos...",0,0
bvenezolano,"Ya ni al cine se puede salir en paz para despejar un poco la mente. Aunque, por cierto, Sully es extraordinaria, si no la han visto.",0,0
bvenezolano,Tener que irte del cine sin pagar el estacionamiento porque no hay efectivo ni ellos tenían punto de venta.,2,0
bvenezolano,Algo no cuadra aquí @NetflixLAT . El de la foto parece cualquier cosa menos Simón Bolívar . pic.twitter.com/237UQqdPKO,1,0
bvenezolano,"Si uno va a hacer una película o documental sobre alguien, me parece que ese alguien o su familia, debe estar al tanto, lo mínimo pues",2,0
bvenezolano,"¿En serio Maduro recomendó ver una película en Netflix?, Really? No le basta con escoñetar al país, se burla de la gente.",3,0
bvenezolano,"Creo que es primera vez en la vida que veo una película , cuando la están lanzando #mardidato diría el pana Gabo.",0,0
bvenezolano,"Un poco complicada de entender, La Chica del Tren si no estás atento o te pierdes durante la trama pero muy bien hecha la película .",0,0
bvenezolano,@tawilito Los sitios de comida aún se llenan acá,0,0
bvenezolano,"@arturomarcano @salasjg @migbastida Y en grandes ligas los periodistas pagan su comida , no el equipo.",0,0
bvenezolano,"@ojlb1984 ¿O acaso miento?, ¿O que mañana nos quedemos sin comida es algo imposible?",0,0
IgnacioSerrano,@omardeportivo No estoy de acuerdo contigo. Hay países civilizados como Noriega o Finlandia donde es así y los gobernantes van a pie al cine,0,0
IgnacioSerrano,"@andrik213 Sip, dejé programado el tuit y me fui a pasear con mis niños. Pero lamentablemente el permiso no pasa de hoy =(",0,0
IgnacioSerrano,@leocamargocalde De película =),0,0
IgnacioSerrano,"Jackson Melián me habló sobre su carrera y su adiós. “Aquella final contra Magallanes fue una película ”, me contó: http:// dlvr.it/MYSG2V",11,0
IgnacioSerrano,"Jackson Melián me habló sobre su carrera y su retiro. “Aquella final contra Magallanes fue una película ”, contó: http:// dlvr.it/MYSG2V",13,0
IgnacioSerrano,"Que en la próxima Navidad a nadie le falte un trabajo, un buen salario y la comida que desee en su mesa. Es la Venezuela que quiero en 2017",27,0
IgnacioSerrano,Te deseo el bien en estos tiempos duros. Que no te falte el abrazo de quienes amas ni la comida en tu mesa. Que tengas un buen fin de semana,16,0
IgnacioSerrano,"Una Venezuela donde a nadie le falten los medicamentos ni la comida . Sé que la vamos a tener, aunque hoy nos parezca lejos",3,0
IgnacioSerrano,"Sólo me hace seguir la seguridad de que vamos a dejar atrás esta Venezuela de inflación, de compatriotas sufriendo por comida y medicinas",7,0
IgnacioSerrano,Que Dios bendiga tus buenos deseos y los haga realidad. Que cuide tus pasos y nunca le falte la comida a tus hijos. Te deseo buen miércoles,13,0
IgnacioSerrano,Casi 30 millones de venezolanos no queremos ver nunca más a un compatriota buscando comida en la basura. Claro que venceremos esta oscuridad,93,0
IgnacioSerrano,@joelcastillobc Ayer casi me da un síncope mientras hacía mercado. Es una tortura buscar comida =(,0,0
IgnacioSerrano,"@nicolasvera01 Nicolás, hay que masticar chicle y caminar al mismo tiempo. Miles de personas dejarían de comprar comida a sus hijos si...",1,0
IgnacioSerrano,"Una Venezuela donde ninguna mujer sea golpeada, donde nadie tenga que protestar por comida , donde no hayan violencia ni hambre. Eso vendrá",48,0
IgnacioSerrano,Se puede una Venezuela sin hambre ni compatriotas buscando comida en la basura. Donde a los poderosos les importe más la gente que el lucro,13,0
IgnacioSerrano,Una Venezuela donde nadie vuelva a buscar su comida en la basura y nunca más muera alguien por escasez de medicinas o alimentos. Eso pasará,52,0
EfrainZavarce,Los mejores shawarmas de Caracas están en el Univeristario. Son los de @enrollados . Búscalos en la feria de comida de la tercera base.,1,0
EfrainZavarce,En el Universitario la mejor comida está en @enrollados . Es una recomendación que no dudo hacerles.,0,0
EfrainZavarce,"Esta noche cenaré con los shawarmas de @enrollados , en la feria de comida de la tercera base. Lo mejor en el Universitario.",3,0
ElVillasmil024,Entonces acaben con toda la empresa privada para ver sin con ustedes gerenciando la acaban. El socialismo no funciona ni funcionará. https:// twitter.com/Willmerpoleo/s tatus/807200880722382848 …,1,0
ElVillasmil024,Solo en socialismo . ¡Viva la revolución! https:// twitter.com/LuisCarlos/sta tus/805390469320544256 …,1,0
ElVillasmil024,"Este es EL legado de Chávez. Gracias, comandante. ¡Hecho en socialismo ! #sarcasmo http:// ln.is/noticiasjr.com /jF0y5 …",3,0
ElVillasmil024,"Guaco nunca le ha dejado de cantar a La Chinita y en su día, Ella intercedió para que ganaran el Grammy Latino. ¡Grande Guaco!",2,0
ElVillasmil024,"En el martes literario, combinamos la prosa con la música dominicana para presentar la jornada. Aquí va la columna. http:// marcador.do/quieto-primera -la-jornada-musical/ … pic.twitter.com/S0SOiYb2Yf",1,0
ElVillasmil024,José Luis Rodríguez murió a los 71 años. Se va al cielo una de las mejores voces de la música en español,6,0
ElVillasmil024,Estoy escuchando | Lo mejor de la salsa de Claro música DO | en Claro música http:// ln.is/www.claromusic a.com/jFiTV …,0,0
ElVillasmil024,"“A la fundación David Ortiz todavía le quedan muchos años para seguir salvando vidas”, Ortiz, #davidortizcelebritygolfclassic",0,0
ElVillasmil024,"“Fue un año muy especial para la fundación . Porque nos hicieron una donación de $3 millones de dólares”, David Ortiz",0,0
sequeranet,Y si de Grammy hablamos ... aquí está luisfernandoborjas @Estadio Universitario de Caracas https://www. instagram.com/p/BNaQspeFrDf/,3,0
sequeranet,Gran amigo a través de los años y ganador del Grammy ... 5?estrellas papá... @gustavoguaco @… https://www. instagram.com/p/BNaQmEilN2l/,2,0
sequeranet,"Algo bueno pasará en este juego, si el Himno Nacional lo interpreta esta leyenda de la música … https://www. instagram.com/p/BNQDPngFypU/",3,0
sequeranet,Ya en Puerto la Cruz ... @orquestalboroto @richieleiba @vicrom78 antonijga @Aeropuerto Jose… https://www. instagram.com/p/BLtS6aUluf0/,4,0
DiogenesNazar,"El Trailer de Arangol lo puedes ver aquí https:// youtu.be/WtZDt6zutWk . Producción de T&H. Cine del bueno, cine venezolano. Juan Arango el mejor.",2,0
DiogenesNazar,Los @OficialTigres dejaron libre a Eduardo Pérez. Buddy Bailey volvió y si hace a #Tigres campeón le van a hacer una película .,2,0
DiogenesNazar,"Feliz cumpleaños 99 a @Magallanes_bbc , felicidades a sus fanáticos, su directiva, peloteros y trabajadores de la fundación .",7,0
GerardoBoscan,Veo de nuevo la repetición del segundo gol y ¿Cómo le tocan la pelota así a un defensa? Vizcarrondo fue a pasear .,1,0
GerardoBoscan,Leo y leo lo que pasa en las elecciones en #EEUU y siento que he visto esta película antes.,0,0
